epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,7781.18,0.37869,0.30207,0.83369,0.99187,0.97705,0.98774,0.9413,0.24282,0.17169,0.78697,0.0026575,0.0026575,0.0026575
91,7855.94,0.37953,0.30727,0.83226,0.99264,0.97713,0.98788,0.9411,0.24172,0.17103,0.78676,0.002575,0.002575,0.002575
92,7930.78,0.38024,0.30846,0.83429,0.99317,0.97633,0.98779,0.94136,0.2407,0.1708,0.78658,0.0024925,0.0024925,0.0024925
93,8005.53,0.38016,0.30971,0.83245,0.9939,0.97623,0.98785,0.94183,0.24027,0.17085,0.78649,0.00241,0.00241,0.00241
94,8080.44,0.37532,0.30753,0.83472,0.9941,0.97657,0.98787,0.94189,0.23961,0.17043,0.78635,0.0023275,0.0023275,0.0023275
95,8155.38,0.37726,0.30285,0.83058,0.99384,0.9771,0.98793,0.9427,0.23906,0.16988,0.78614,0.002245,0.002245,0.002245
96,8230.16,0.36955,0.295,0.82922,0.99379,0.97711,0.98798,0.94289,0.23848,0.16946,0.78603,0.0021625,0.0021625,0.0021625
97,8304.99,0.36895,0.29669,0.83043,0.99373,0.97666,0.98785,0.94287,0.23784,0.16875,0.78587,0.00208,0.00208,0.00208
98,8379.81,0.36814,0.29586,0.83296,0.99399,0.97633,0.98792,0.94301,0.23737,0.16835,0.78574,0.0019975,0.0019975,0.0019975
99,8454.54,0.36907,0.29397,0.83054,0.9936,0.97655,0.98789,0.94335,0.23683,0.16786,0.78562,0.001915,0.001915,0.001915
100,8529.26,0.36538,0.29705,0.82991,0.99355,0.97669,0.98791,0.9436,0.2363,0.16729,0.78546,0.0018325,0.0018325,0.0018325
101,8605.01,0.35551,0.24674,0.82306,0.99371,0.97663,0.98823,0.94397,0.23592,0.16693,0.78539,0.00175,0.00175,0.00175
102,8679.67,0.34467,0.2402,0.81519,0.98911,0.98098,0.98825,0.94401,0.23535,0.16621,0.78531,0.0016675,0.0016675,0.0016675
103,8754.31,0.34276,0.23297,0.81835,0.98913,0.98082,0.98833,0.94453,0.23467,0.16621,0.78519,0.001585,0.001585,0.001585
104,8828.58,0.34037,0.23527,0.81529,0.99365,0.97669,0.98834,0.94433,0.23416,0.16578,0.78506,0.0015025,0.0015025,0.0015025
105,8903.27,0.34074,0.23535,0.81818,0.98908,0.98098,0.98836,0.94475,0.23374,0.16557,0.78495,0.00142,0.00142,0.00142
106,8978.03,0.33938,0.23361,0.81637,0.98915,0.98097,0.9883,0.94475,0.23327,0.16537,0.78486,0.0013375,0.0013375,0.0013375
107,9052.44,0.33019,0.22728,0.81414,0.9892,0.98089,0.98831,0.94511,0.23282,0.16509,0.78472,0.001255,0.001255,0.001255
108,9126.87,0.33149,0.2316,0.81619,0.98944,0.98075,0.98834,0.94532,0.23238,0.16511,0.78461,0.0011725,0.0011725,0.0011725
109,9201.49,0.32725,0.22616,0.81246,0.98956,0.98044,0.98838,0.94529,0.232,0.16478,0.78452,0.00109,0.00109,0.00109
110,9275.9,0.3202,0.22191,0.81113,0.98957,0.9804,0.98841,0.94541,0.23165,0.1645,0.78439,0.0010075,0.0010075,0.0010075
111,9350.54,0.32478,0.22282,0.81528,0.98968,0.98027,0.98843,0.9455,0.23133,0.16425,0.78434,0.000925,0.000925,0.000925
112,9425.23,0.32142,0.22325,0.81407,0.99243,0.9782,0.98845,0.94539,0.23104,0.16391,0.78424,0.0008425,0.0008425,0.0008425
113,9500.02,0.31687,0.21882,0.80932,0.99271,0.97795,0.98848,0.94564,0.23065,0.16404,0.78414,0.00076,0.00076,0.00076
114,9574.86,0.31356,0.21309,0.80906,0.99281,0.97843,0.98849,0.94598,0.23037,0.16367,0.78405,0.0006775,0.0006775,0.0006775
115,9649.36,0.31257,0.21362,0.81187,0.99281,0.97858,0.9885,0.94595,0.23012,0.16326,0.78398,0.000595,0.000595,0.000595
116,9724.2,0.31159,0.21239,0.81435,0.99283,0.97856,0.98851,0.94617,0.22975,0.16324,0.78387,0.0005125,0.0005125,0.0005125
117,9798.79,0.3049,0.20893,0.80696,0.9929,0.97842,0.9884,0.94621,0.22969,0.1634,0.78378,0.00043,0.00043,0.00043
118,9873.27,0.30777,0.20908,0.8078,0.99288,0.97846,0.98841,0.94677,0.22921,0.16323,0.78368,0.0003475,0.0003475,0.0003475
119,9947.78,0.30531,0.21225,0.80807,0.99294,0.97841,0.98841,0.94706,0.22909,0.16305,0.78359,0.000265,0.000265,0.000265
120,10022.7,0.30225,0.20678,0.80812,0.99306,0.97835,0.98843,0.94697,0.2286,0.16299,0.78352,0.0001825,0.0001825,0.0001825
