epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,8872.98,0.56523,0.55923,0.98441,0.98459,0.97336,0.99091,0.9235,0.36589,0.33688,0.89295,0.005545,0.005545,0.005545
47,9030.73,0.56354,0.55095,0.98119,0.98639,0.97483,0.99052,0.92339,0.36218,0.33235,0.88819,0.005446,0.005446,0.005446
48,9188.71,0.55828,0.54259,0.97415,0.98767,0.97282,0.99097,0.92541,0.35965,0.33052,0.88571,0.005347,0.005347,0.005347
49,9346.49,0.56248,0.54825,0.9799,0.98381,0.97858,0.99089,0.92573,0.35795,0.32936,0.88494,0.005248,0.005248,0.005248
50,9504.65,0.55146,0.53562,0.96942,0.98831,0.9758,0.99133,0.92758,0.35248,0.32536,0.88131,0.005149,0.005149,0.005149
51,9662.6,0.54928,0.52851,0.97054,0.98609,0.97993,0.99175,0.9284,0.35199,0.32174,0.88232,0.00505,0.00505,0.00505
52,9820.63,0.54726,0.53207,0.97152,0.9904,0.97342,0.99172,0.92905,0.35037,0.31848,0.8805,0.004951,0.004951,0.004951
53,9978.32,0.54413,0.5297,0.96588,0.98813,0.97986,0.992,0.9289,0.34744,0.31394,0.87751,0.004852,0.004852,0.004852
54,10136.1,0.54107,0.52094,0.96319,0.99001,0.97756,0.99213,0.93054,0.34336,0.31167,0.8765,0.004753,0.004753,0.004753
55,10294.2,0.53592,0.5157,0.96099,0.99022,0.97685,0.99245,0.93014,0.34219,0.30873,0.87502,0.004654,0.004654,0.004654
56,10452,0.53791,0.51495,0.96346,0.99038,0.97776,0.9926,0.93317,0.3405,0.30647,0.87434,0.004555,0.004555,0.004555
57,10610.1,0.53021,0.50825,0.95504,0.98958,0.9772,0.99243,0.93361,0.33736,0.30451,0.87199,0.004456,0.004456,0.004456
58,10768,0.52849,0.50113,0.95635,0.98694,0.97895,0.99248,0.9341,0.33502,0.3012,0.87164,0.004357,0.004357,0.004357
59,10926.2,0.52312,0.49311,0.95219,0.98982,0.98028,0.99288,0.93524,0.33397,0.29936,0.86996,0.004258,0.004258,0.004258
60,11084.2,0.52375,0.4944,0.95161,0.98936,0.98284,0.9926,0.93515,0.33325,0.29785,0.86838,0.004159,0.004159,0.004159
61,11242.3,0.51811,0.48996,0.94718,0.99017,0.98147,0.99304,0.93595,0.32819,0.29538,0.86553,0.00406,0.00406,0.00406
62,11400.4,0.51212,0.47972,0.94348,0.99039,0.98117,0.99321,0.93909,0.32601,0.29239,0.86449,0.003961,0.003961,0.003961
63,11558.4,0.51279,0.47907,0.94477,0.99135,0.98138,0.99334,0.93898,0.32538,0.2904,0.86407,0.003862,0.003862,0.003862
64,11716.4,0.50439,0.46822,0.93856,0.99248,0.98259,0.99302,0.93841,0.32306,0.28736,0.86321,0.003763,0.003763,0.003763
65,11874.6,0.51069,0.48007,0.94533,0.99045,0.98363,0.99342,0.93854,0.3215,0.28557,0.86226,0.003664,0.003664,0.003664
66,12032.4,0.49992,0.46995,0.93578,0.99034,0.9853,0.99343,0.93931,0.32097,0.28366,0.86133,0.003565,0.003565,0.003565
67,12190.6,0.49738,0.46292,0.93512,0.99339,0.98409,0.99355,0.94031,0.31871,0.28246,0.86005,0.003466,0.003466,0.003466
68,12349,0.49828,0.46266,0.93431,0.99238,0.98393,0.9936,0.94088,0.31757,0.28065,0.85913,0.003367,0.003367,0.003367
69,12507.1,0.4936,0.45724,0.93183,0.99303,0.98358,0.99359,0.94266,0.31578,0.27812,0.85808,0.003268,0.003268,0.003268
70,12665.4,0.48869,0.45495,0.93116,0.99372,0.9835,0.99365,0.94265,0.31414,0.27771,0.85763,0.003169,0.003169,0.003169
71,12823.5,0.48588,0.44603,0.92683,0.9927,0.98565,0.99357,0.94293,0.31302,0.27667,0.85676,0.00307,0.00307,0.00307
72,12981.6,0.48422,0.44428,0.92692,0.99194,0.98578,0.99365,0.94322,0.31128,0.27532,0.85532,0.002971,0.002971,0.002971
73,13139.7,0.47908,0.44309,0.92455,0.99054,0.98667,0.99374,0.94437,0.30896,0.27356,0.85421,0.002872,0.002872,0.002872
74,13297.7,0.47899,0.43753,0.92624,0.99057,0.98674,0.99376,0.94483,0.30758,0.27203,0.85329,0.002773,0.002773,0.002773
75,13456.2,0.47404,0.42664,0.92162,0.99125,0.98688,0.9938,0.94462,0.30763,0.27174,0.85279,0.002674,0.002674,0.002674
76,13614.4,0.47717,0.43426,0.92624,0.99269,0.98701,0.99379,0.94533,0.30628,0.26953,0.85219,0.002575,0.002575,0.002575
77,13772.7,0.47048,0.42831,0.92127,0.99187,0.98713,0.99385,0.94534,0.30578,0.26838,0.8518,0.002476,0.002476,0.002476
78,13930.5,0.4712,0.43362,0.92318,0.99081,0.98744,0.99388,0.94502,0.30431,0.26721,0.85123,0.002377,0.002377,0.002377
79,14089,0.46144,0.41952,0.91425,0.99071,0.98732,0.99387,0.94613,0.30308,0.26661,0.85036,0.002278,0.002278,0.002278
80,14247.1,0.46502,0.42009,0.91666,0.99116,0.98795,0.9939,0.94578,0.30226,0.26547,0.8496,0.002179,0.002179,0.002179
81,14406.8,0.45844,0.4202,0.91262,0.99072,0.98835,0.9939,0.94617,0.30185,0.26459,0.84915,0.00208,0.00208,0.00208
82,14565.2,0.45566,0.4109,0.91225,0.99122,0.98854,0.99393,0.9465,0.30046,0.26372,0.84849,0.001981,0.001981,0.001981
83,14723.7,0.4528,0.40836,0.91335,0.9924,0.98789,0.99397,0.94784,0.29974,0.2629,0.84794,0.001882,0.001882,0.001882
84,14881.9,0.45087,0.4049,0.91143,0.99197,0.98857,0.99399,0.94779,0.29895,0.26151,0.84741,0.001783,0.001783,0.001783
85,15040,0.44611,0.40131,0.90928,0.99262,0.98824,0.99401,0.94841,0.29805,0.26088,0.84673,0.001684,0.001684,0.001684
86,15198,0.44968,0.40771,0.90626,0.9922,0.98899,0.99402,0.94879,0.29704,0.26036,0.84619,0.001585,0.001585,0.001585
87,15356.6,0.43996,0.39946,0.90157,0.99294,0.98768,0.99403,0.94919,0.29613,0.25963,0.84569,0.001486,0.001486,0.001486
88,15514.8,0.43783,0.39256,0.90629,0.99296,0.98819,0.99403,0.94917,0.29532,0.25894,0.84528,0.001387,0.001387,0.001387
89,15673.2,0.43173,0.3852,0.89895,0.99301,0.98833,0.99405,0.94977,0.29484,0.25787,0.84479,0.001288,0.001288,0.001288
90,15831.3,0.4327,0.38706,0.89853,0.99284,0.98846,0.99406,0.95004,0.2943,0.25742,0.84446,0.001189,0.001189,0.001189
91,15989.7,0.43128,0.38439,0.8974,0.9921,0.98995,0.99407,0.95044,0.29412,0.25675,0.8441,0.00109,0.00109,0.00109
92,16147.8,0.42571,0.38157,0.89424,0.99208,0.99024,0.99409,0.95023,0.29379,0.25556,0.84376,0.000991,0.000991,0.000991
93,16306.3,0.42554,0.37953,0.89531,0.99198,0.99001,0.9941,0.95073,0.29324,0.2555,0.84334,0.000892,0.000892,0.000892
94,16464.6,0.42067,0.3765,0.89334,0.99154,0.98994,0.99412,0.95076,0.29271,0.25482,0.84302,0.000793,0.000793,0.000793
95,16622.8,0.4189,0.37195,0.89305,0.99168,0.98975,0.99413,0.9509,0.29228,0.25419,0.84265,0.000694,0.000694,0.000694
96,16781.1,0.41231,0.36791,0.89152,0.99201,0.99007,0.99414,0.95058,0.29188,0.25387,0.84238,0.000595,0.000595,0.000595
97,16939.5,0.40608,0.36244,0.88553,0.99206,0.98976,0.99414,0.95062,0.29142,0.25403,0.84201,0.000496,0.000496,0.000496
98,17097.9,0.40879,0.36408,0.88882,0.99233,0.98929,0.99416,0.95083,0.29116,0.25369,0.84173,0.000397,0.000397,0.000397
99,17256.4,0.40635,0.36313,0.88758,0.99266,0.98901,0.9943,0.9504,0.29113,0.25313,0.84154,0.000298,0.000298,0.000298
100,17414.8,0.40713,0.36362,0.8862,0.99205,0.98977,0.99431,0.95049,0.29083,0.25253,0.84128,0.000199,0.000199,0.000199
